Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance
Northcote,141 Arthurton Rd,2,h,910000.0,S,Nelson,12-11-2016,5.5
Northcote,8b Bower St,4,h,,SN,Nelson,12-11-2016,5.5
Northcote,808/8 Breavington Wy,2,u,520000.0,VB,Nelson,12-11-2016,5.5
Northcote,31 Claude St,3,h,,SN,Nelson,12-11-2016,5.5
Northcote,1/75 Gadd St,3,t,830000.0,S,Jellis,12-11-2016,5.5
Northcote,35 McCracken Av,4,h,,SN,Nelson,12-11-2016,5.5
Northcote,7 Prospect Gr,4,h,2100000.0,PI,Woodards,12-11-2016,5.5
Northcote,1/79 Thomson St,3,t,1102000.0,S,Nelson,12-11-2016,5.5
Northcote,238 Victoria Rd,3,h,1190000.0,S,Nelson,12-11-2016,5.5
Northcote,1A Walker St,4,h,,SN,McGrath,12-11-2016,5.5
Northcote,1/221 Westgarth St,3,t,865000.0,S,Love,12-11-2016,5.5
Northcote,176 Darebin Rd,3,h,,PI,Jellis,13-08-2016,5.5
Northcote,57a Derby St,3,h,,PI,Nelson,13-08-2016,5.5
Northcote,13 Hawthorn Rd,4,h,2175000.0,S,Nelson,13-08-2016,5.5
Northcote,154 Separation St,3,h,1085000.0,S,Brace,13-08-2016,5.5
Northcote,1/68 Bridge St,1,u,312000.0,S,Harcourts,14-05-2016,5.5
Northcote,29 Cunningham St,5,h,,PN,Barry,14-05-2016,5.5
Northcote,8/62 Cunningham St,1,u,320000.0,PI,Barry,14-05-2016,5.5
Northcote,19 Hunter St,2,h,890000.0,S,hockingstuart,14-05-2016,5.5
Northcote,22 Leonard St,2,h,,S,Nelson,14-05-2016,5.5
Northcote,4/1 Lorna Av,3,t,875000.0,SP,Nelson,14-05-2016,5.5
Northcote,81 Mitchell St,5,h,2700000.0,S,hockingstuart,14-05-2016,5.5
Northcote,118 Roberts St,2,h,1101000.0,S,Jellis,14-05-2016,5.5
Northcote,2/185 Separation St,2,h,550000.0,VB,Barry,14-05-2016,5.5
Northcote,36 Tanner Gr,3,h,926000.0,S,hockingstuart,14-05-2016,5.5
Northcote,142 Beaconsfield Pde,5,h,,S,Nelson,15-10-2016,5.5
Northcote,6 Clarke St,3,h,1050000.0,SP,Nelson,15-10-2016,5.5
Northcote,1/78 Helen St,3,h,1010000.0,S,Nelson,15-10-2016,5.5
Northcote,2 Jamieson St,5,h,2155000.0,S,Jellis,15-10-2016,5.5
Northcote,1/184 Separation St,2,h,,SP,Jellis,15-10-2016,5.5
Northcote,7/7 Simpson St,2,u,430000.0,PI,Nelson,15-10-2016,5.5
Northcote,13 Andrew St,3,h,1900000.0,SP,hockingstuart,16-04-2016,5.5
Northcote,121 Bent St,2,h,888000.0,SP,hockingstuart,16-04-2016,5.5
Northcote,45 Emmaline St,2,h,1020000.0,S,Nelson,16-04-2016,5.5
Northcote,34 Oamaru St,3,h,1160000.0,S,hockingstuart,16-04-2016,5.5
Northcote,2/13 Spencer St,2,h,844000.0,S,Barry,16-04-2016,5.5
Northcote,64 Union St,3,h,1860000.0,S,Nelson,16-04-2016,5.5
Northcote,48 Barry St,3,h,1676000.0,S,Jellis,16-07-2016,5.5
Northcote,10 Campbell Gr,3,t,900000.0,S,Nelson,16-07-2016,5.5
Northcote,83 Bastings St,3,h,1300000.0,S,Nelson,17-09-2016,5.5
Northcote,4/140 Darebin Rd,3,u,810000.0,SP,Jellis,17-09-2016,5.5
Northcote,96 Helen St,3,h,,S,Jellis,17-09-2016,5.5
Northcote,338 Separation St,2,t,701000.0,SP,Nelson,17-09-2016,5.5
Northcote,1/94 Union St,1,u,410000.0,S,Nelson,17-09-2016,5.5
Northcote,79 Christmas St,2,h,1170000.0,S,Barry,18-06-2016,5.5
Northcote,22 Ellesmere St,2,h,875000.0,S,Nelson,18-06-2016,5.5
Northcote,63 Union St,3,h,,S,Nelson,18-06-2016,5.5
Northcote,6 Dally St,2,h,1035000.0,S,hockingstuart,22-05-2016,5.5
Northcote,1/5 Emmaline St,2,u,460000.0,VB,Nelson,22-05-2016,5.5
Northcote,42 Kellett St,3,h,1760000.0,S,Nelson,22-05-2016,5.5
Northcote,127a Separation St,2,t,700000.0,VB,Nelson,22-05-2016,5.5
Northcote,19a Victoria Rd,3,h,975000.0,S,Barry,22-05-2016,5.5
Northcote,24 Aberdeen Gr,2,h,,S,Jellis,22-08-2016,5.5
Northcote,12 Lennox St,4,h,,S,Jellis,22-08-2016,5.5
Northcote,8 Reid St,2,h,1095000.0,S,Ray,22-08-2016,5.5
Northcote,60 Ross St,3,h,1121000.0,S,Ray,22-08-2016,5.5
Northcote,1/54 Emmaline St,1,u,370000.0,PI,hockingstuart,23-04-2016,5.5
Northcote,12 Stott St,3,h,1225000.0,SP,Barry,23-04-2016,5.5
Northcote,43 Andrew St,4,h,2004000.0,S,Jellis,24-09-2016,5.5
Northcote,52 Charles St,2,h,1211000.0,S,Jellis,24-09-2016,5.5
Northcote,167 Clarke St,5,h,4300000.0,SP,McGrath,24-09-2016,5.5
Northcote,14/52 Gadd St,2,t,,W,McGrath,24-09-2016,5.5
Northcote,23 Howitt St,3,h,1400000.0,S,Collins,24-09-2016,5.5
Northcote,1/13 Kellett St,2,u,770000.0,S,Nelson,24-09-2016,5.5
Northcote,130 Mitchell St,3,h,1090000.0,SP,Miles,24-09-2016,5.5
Northcote,33 Oxford St,4,h,1830000.0,S,McGrath,24-09-2016,5.5
Northcote,239 Victoria Rd,3,h,1000000.0,VB,Nelson,24-09-2016,5.5
Northcote,5/216 Westgarth St,2,u,600000.0,S,Jellis,24-09-2016,5.5
Northcote,1b Reid St,2,h,722000.0,SP,Peter,26-07-2016,5.5
Northcote,174 Beaconsfield Pde,4,h,1310000.0,S,Nelson,27-06-2016,5.5
Northcote,14 Bent St,3,h,,SN,hockingstuart,27-06-2016,5.5
Northcote,14 Northcote St,2,h,1050000.0,S,Barry,27-06-2016,5.5
Northcote,82 South Cr,4,h,1100000.0,VB,Nelson,27-06-2016,5.5
Northcote,29 Traill St,5,h,1700000.0,S,Nelson,27-06-2016,5.5
Northcote,160 Bent St,4,h,1420000.0,S,hockingstuart,28-05-2016,5.5
Northcote,8 Bent St,3,h,,S,hockingstuart,28-05-2016,5.5
Northcote,3 Brooke St,4,h,1950000.0,S,hockingstuart,28-05-2016,5.5
Northcote,4 Clifton St,5,h,1820000.0,SP,hockingstuart,28-05-2016,5.5
Northcote,27 Vauxhall Rd,4,h,1900000.0,PI,hockingstuart,28-05-2016,5.5
Northcote,3 Atkinson St,3,h,1080000.0,S,Harrington,28-08-2016,5.5
Northcote,95 Beavers Rd,2,h,,PN,McGrath,28-08-2016,5.5
Northcote,58 Bridge St,3,h,,S,Nelson,28-08-2016,5.5
Northcote,54 Charles St,3,h,,S,Jellis,28-08-2016,5.5
Northcote,17/203 Clarke St,2,u,570000.0,VB,Woodards,28-08-2016,5.5
Northcote,70 James St,3,h,1450000.0,PI,McGrath,28-08-2016,5.5
Northcote,72 James St,2,h,,PI,McGrath,28-08-2016,5.5
Northcote,14 Jenkins St,3,h,1400000.0,S,McGrath,28-08-2016,5.5
Northcote,41 Johnson St,2,h,1340000.0,S,McGrath,28-08-2016,5.5
Northcote,9/28 Ross St,1,u,340000.0,PI,Nelson,28-08-2016,5.5
Northcote,43 Salisbury Gr,4,h,1300000.0,VB,Jellis,28-08-2016,5.5
Northcote,25 Simpson St,4,h,2340000.0,S,McGrath,28-08-2016,5.5
Northcote,77 Union St,2,h,1634000.0,SP,Nelson,28-08-2016,5.5
Northcote,27 Westgarth St,4,h,,S,Nelson,28-08-2016,5.5
Northcote,51 Beavers Rd,2,h,910000.0,S,Jellis,30-07-2016,5.5
Northcote,78 Bridge St,4,h,1650000.0,S,Nelson,30-07-2016,5.5
Northcote,106 Christmas St,3,t,1130000.0,S,Nelson,30-07-2016,5.5
Northcote,215 Clarke St,4,h,3850000.0,PI,Jellis,30-07-2016,5.5
Northcote,270 Clarke St,3,h,,SN,Nelson,30-07-2016,5.5
Northcote,155 Westbourne Gr,3,h,1510000.0,PI,Jellis,30-07-2016,5.5
Northcote,118 Westgarth St,3,h,1500000.0,PI,Jellis,30-07-2016,5.5
Northcote,120 Westgarth St,4,h,2315000.0,S,Jellis,30-07-2016,5.5
Oak Park,2/13 Cartwright St,4,t,670000.0,SP,Brad,03-09-2016,11.5
Oak Park,14 Marie St,3,h,892000.0,S,Nelson,03-09-2016,11.5
Oak Park,1 Victoria St,2,h,592000.0,S,Barry,03-09-2016,11.5
Oak Park,2/13 Cartwright St,4,h,670000.0,VB,hockingstuart,04-06-2016,11.5
Oak Park,1/9 Cartwright St,2,u,476000.0,S,hockingstuart,06-08-2016,11.5
Oak Park,1/8 Gregory St,3,t,,PI,Barry,06-08-2016,11.5
Oak Park,2/27 Nerissa Gr,2,h,,S,Jellis,07-05-2016,11.5
Oak Park,40 New Rd,4,h,830000.0,PI,Brad,07-05-2016,11.5
Oak Park,3 Summit Av,4,h,,SP,Brad,07-05-2016,11.5
Oak Park,44 Devereaux St,3,h,706000.0,PI,Eview,07-11-2016,11.5
Oak Park,11 Murphy St,4,h,920000.0,S,Ray,07-11-2016,11.5
Oak Park,3/34 Watt Av,2,u,,S,Stockdale,07-11-2016,11.5
Oak Park,69a Rhodes Pde,3,h,,SN,Barry,08-10-2016,11.5
Oak Park,4/13 Sylvester St,2,u,522000.0,S,Stockdale,08-10-2016,11.5
Oak Park,14 Barina Rd,4,h,,PN,Eview,10-09-2016,11.5
Oak Park,5/4 Ethel St,3,u,358500.0,S,Jason,10-09-2016,11.5
Oak Park,7 Pines Gr,4,h,690000.0,S,Brad,10-09-2016,11.5
Oak Park,1/85 Winifred St,3,h,,PN,Eview,10-09-2016,11.5
Oak Park,10 Grevillia Rd,5,h,1100000.0,PI,Nelson,12-11-2016,11.5
Oak Park,18 Plumpton Av,5,h,,PI,Barry,12-11-2016,11.5
Oak Park,19 Valdoone Ct,3,h,727500.0,S,Brad,13-08-2016,11.5
Oak Park,74a Winifred St,3,u,600000.0,SP,Brad,13-08-2016,11.5
Oak Park,33 Vincent St,4,h,,S,Nelson,14-05-2016,11.5
Oak Park,28 Curie Av,3,h,1160000.0,S,Brad,15-10-2016,11.5
Oak Park,3 Flannery Ct,3,h,925000.0,S,Brad,15-10-2016,11.5
Oak Park,2/8 Gregory St,2,t,475000.0,PI,Barry,15-10-2016,11.5
Oak Park,2/16 Winifred St,2,u,,PI,Harcourts/Barry,15-10-2016,11.5
Oak Park,2/2 Strachan St,2,t,,SP,Nelson,16-04-2016,11.5
Oak Park,14 Summit Av,4,t,715750.0,SP,Stockdale,16-04-2016,11.5
Oak Park,18 Summit Av,3,h,862500.0,S,Brad,16-04-2016,11.5
Oak Park,5/25 Ethel St,3,u,651000.0,S,Nelson,16-07-2016,11.5
Oak Park,1/29 Margaret St,3,t,770000.0,SP,Nelson,16-07-2016,11.5
Oak Park,63 Vincent St,3,h,900000.0,SP,Nelson,16-07-2016,11.5
Oak Park,96 Winifred St,3,h,815500.0,S,Brad,16-07-2016,11.5
Oak Park,1 Jacaranda St,3,h,770000.0,S,Stockdale,17-09-2016,11.5
Oak Park,3/54 Watt Av,3,t,599900.0,S,YPA,17-09-2016,11.5
Oak Park,40 Devereaux St,4,h,840000.0,SP,Nelson,18-06-2016,11.5
Oak Park,2/16 Winifred St,2,u,470000.0,VB,Barry,22-05-2016,11.5
Oak Park,100 Winifred St,3,h,810000.0,SP,Brad,22-08-2016,11.5
Oak Park,1/13 Cartwright St,3,t,600000.0,S,Brad,24-09-2016,11.5
Oak Park,1/4 Gregory St,3,t,675500.0,S,Nelson,24-09-2016,11.5
Oak Park,4 Short Av,3,h,723000.0,S,Barry,24-09-2016,11.5
Oak Park,1/12 Cartwright St,2,h,626000.0,S,Considine,27-06-2016,11.5
Oak Park,1/13 Cartwright St,3,h,590000.0,VB,hockingstuart,27-06-2016,11.5
Oak Park,28 Watt Av,3,h,1201000.0,S,Barry,27-06-2016,11.5
Oak Park,15 Curie Av,3,h,940000.0,S,Stockdale,28-05-2016,11.5
Oak Park,68 Vincent St,4,h,855333.0,S,Eview,28-08-2016,11.5
Oak Park,3/43 Watt Av,2,t,572000.0,S,Nelson,28-08-2016,11.5
Oak Park,11 Hillcrest Rd,5,h,900000.0,VB,Brad,30-07-2016,11.5
Oak Park,8a Pines Gr,2,h,480000.0,S,Brad,30-07-2016,11.5
Oakleigh South,27 Beryl Av,4,h,991000.0,S,Woodards,03-09-2016,14.7
Oakleigh South,41 Cleek Av,2,h,1242000.0,S,Buxton,03-09-2016,14.7
Oakleigh South,21a Tular Av,2,t,665000.0,SP,Buxton,03-09-2016,14.7
Oakleigh South,2/232 Warrigal Rd,3,t,680000.0,S,Fletchers,03-09-2016,14.7
Oakleigh South,5 Windsor Av,3,h,,S,Woodards,04-06-2016,14.7
Oakleigh South,2/1073 Centre Rd,4,h,651000.0,PI,Woodards,07-05-2016,14.7
Oakleigh South,14 Columbia St,3,h,802000.0,S,Ray,08-10-2016,14.7
Oakleigh South,21 Hardy Ct,3,h,995000.0,S,Ray,08-10-2016,14.7
Oakleigh South,10 Luain Av,3,h,885000.0,S,Win,08-10-2016,14.7
Oakleigh South,9 Wicks Ct,4,h,881500.0,S,Ray,10-09-2016,14.7
Oakleigh South,17 Windsor Av,9,h,1380000.0,S,Ray,10-09-2016,14.7
Oakleigh South,10a Farm Rd,2,h,580000.0,PI,Buxton,12-06-2016,14.7
Oakleigh South,1 Abercrombie St,4,h,,S,Woodards,12-11-2016,14.7
Oakleigh South,72A Axford Cr,2,u,665000.0,S,Buxton,12-11-2016,14.7
Oakleigh South,1/5 Cleek Av,2,u,,SN,Buxton,12-11-2016,14.7
Oakleigh South,13 Farm Rd,3,h,937500.0,S,Ray,12-11-2016,14.7
Oakleigh South,25 Luntar Rd,3,h,1080000.0,S,Woodards,12-11-2016,14.7
Oakleigh South,8 Riley St,3,h,1000000.0,S,Ray,12-11-2016,14.7
Oakleigh South,10 Ward Av,2,h,800000.0,S,Woodards,12-11-2016,14.7
Oakleigh South,1/650 Warrigal Rd,3,u,615000.0,SP,RT,12-11-2016,14.7
Oakleigh South,5 Kaybrook Ct,3,h,,PI,Harcourts,14-05-2016,14.7
Oakleigh South,24 Guest Rd,3,h,1235000.0,S,Buxton,15-10-2016,14.7
Oakleigh South,7 Robyn Ct,4,h,801347.0,SP,Buxton,16-07-2016,14.7
Oakleigh South,100 Sherbrooke Av,3,h,765000.0,S,C21,16-07-2016,14.7
Oakleigh South,1/30 Mimosa Av,3,u,710000.0,SP,Buxton,17-09-2016,14.7
Oakleigh South,1/19 Dermot St,2,h,752500.0,SP,Buxton,18-06-2016,14.7
Oakleigh South,18 Mimosa Av,3,h,,SP,Buxton,18-06-2016,14.7
Oakleigh South,9 Telopea Ct,4,h,800000.0,PI,Woodards,18-06-2016,14.7
Oakleigh South,22 Tular Av,3,h,1141000.0,S,Ray,22-08-2016,14.7
Oakleigh South,41 Bossington St,3,t,800000.0,S,Buxton,24-09-2016,14.7
Oakleigh South,10 Cameron Av,3,h,1125000.0,S,Woodards,24-09-2016,14.7
Oakleigh South,28 Devoy St,3,h,1260500.0,S,Buxton,26-07-2016,14.7
Oakleigh South,37 Bourke Rd,4,h,676000.0,S,C21,27-06-2016,14.7
Oakleigh South,2/36 Cleek Av,3,t,935000.0,S,Buxton,28-05-2016,14.7
Oakleigh South,2 Lehem Av,3,h,800000.0,S,Woodards,28-05-2016,14.7
Oakleigh South,20 Vanessa Ct,4,h,937500.0,SP,Greg,28-05-2016,14.7
Oakleigh South,5 Salem Av,3,h,900000.0,S,Buxton,28-08-2016,14.7
Oakleigh South,24 Terrigal Av,4,h,1410000.0,S,Buxton,28-08-2016,14.7
Oakleigh South,15 Yarra Ct,4,h,1126000.0,S,Buxton,28-08-2016,14.7
Oakleigh South,19 Reid St,2,h,778000.0,S,Ray,30-07-2016,14.7
Parkville,50 Strickland Rd,4,h,1230000.0,S,Nelson,03-09-2016,2.6
Parkville,40 Cade Wy,5,h,1300000.0,PI,Nelson,04-06-2016,2.6
Parkville,507 Royal Pde,4,h,,S,Jellis,04-06-2016,2.6
Parkville,92 Fitzgibbon St,2,h,1805000.0,S,Collins,08-10-2016,2.6
Parkville,14/18 Lennon St,1,u,352500.0,S,Jellis,08-10-2016,2.6
Parkville,36 Cade Wy,5,h,,SN,Collings,14-05-2016,2.6
Parkville,9/18 Lennon St,1,h,307000.0,S,Jellis,15-10-2016,2.6
Parkville,152 Park Dr,2,h,2200000.0,S,Collins,15-10-2016,2.6
Parkville,105/459 Royal Pde,1,u,485000.0,PI,Jellis,15-10-2016,2.6
Parkville,84 Flemington Rd,10,h,2800000.0,VB,Nelson,16-04-2016,2.6
Parkville,106/459 Royal Pde,1,u,,SP,Woodards,16-04-2016,2.6
Parkville,16 William St,4,h,1340000.0,S,Nelson,22-05-2016,2.6
Parkville,66 Fitzgibbon St,2,h,1851000.0,S,Marshall,22-08-2016,2.6
Parkville,11/2 MacArthur Rd,2,u,734600.0,SP,Woodards,22-08-2016,2.6
Parkville,110 Gatehouse St,4,h,1928000.0,S,Jellis,24-09-2016,2.6
Parkville,187 Park Dr,3,h,2236000.0,S,Collins,27-06-2016,2.6
Parkville,14 Carrangall Pl,3,h,965000.0,SP,Woodards,28-08-2016,2.6
Parkville,10/238 The Avenue,3,u,1040000.0,S,Nelson,28-08-2016,2.6
Parkville,9/196 The Avenue,1,u,526000.0,S,Jellis,30-07-2016,2.6
Parkville,17/248 The Avenue,2,u,750000.0,SP,Jellis,30-07-2016,2.6
Pascoe Vale,9 Irvine St,3,h,1120000.0,S,Brad,03-09-2016,9.9
Pascoe Vale,7 Virginia St,3,h,770000.0,S,Nelson,03-09-2016,9.9
Pascoe Vale,24 Alexandra St,3,h,731000.0,S,Brad,04-06-2016,9.9
Pascoe Vale,16 Burgundy St,2,h,555000.0,S,Brad,06-08-2016,9.9
Pascoe Vale,2/22 Joffre Rd,3,u,585000.0,S,Jellis,06-08-2016,9.9
Pascoe Vale,6/99 Kent Rd,2,t,480000.0,S,Ray,06-08-2016,9.9
Pascoe Vale,2/58 Railway Pde,2,t,480000.0,PI,Nelson,06-08-2016,9.9
Pascoe Vale,1/94 Railway Pde,4,t,605000.0,PI,Brad,06-08-2016,9.9
Pascoe Vale,2/2 Bellevue Tce,2,u,495000.0,SP,Brad,07-05-2016,9.9
Pascoe Vale,2 Donnelly Ct,3,h,738000.0,SP,Brad,07-05-2016,9.9
Pascoe Vale,9/12 Pascoe St,2,h,386000.0,S,D'Aprano,07-05-2016,9.9
Pascoe Vale,1/4 Perkin Av,2,h,517500.0,S,Nelson,07-05-2016,9.9
Pascoe Vale,5/19 Raeburn St,2,u,452000.0,S,hockingstuart,07-05-2016,9.9
Pascoe Vale,3/30 Snell Gr,3,h,522500.0,S,Raine,07-05-2016,9.9
Pascoe Vale,1/23 Stewart St,2,h,601500.0,S,hockingstuart,07-05-2016,9.9
Pascoe Vale,16 Fawkner Rd,3,h,1305000.0,S,Nelson,07-11-2016,9.9
Pascoe Vale,262 Gaffney St,3,h,,SN,Barry,07-11-2016,9.9
Pascoe Vale,60 Kent Rd,2,h,741000.0,S,Raine,07-11-2016,9.9
Pascoe Vale,4/31 Pardy St,2,u,,PI,Brad,07-11-2016,9.9
Pascoe Vale,4/36 Sylvan Gr,2,u,495000.0,S,Brad,07-11-2016,9.9
Pascoe Vale,24 Eddie St,5,h,1345000.0,S,Brad,08-10-2016,9.9
Pascoe Vale,1c Hazel Gr,2,t,530000.0,SP,hockingstuart,08-10-2016,9.9
Pascoe Vale,9 Kevin St,3,h,815000.0,S,Brad,08-10-2016,9.9
Pascoe Vale,17 Rhodes Pde,4,h,930000.0,PI,Brad,08-10-2016,9.9
Pascoe Vale,2/8 View St,2,u,521500.0,SP,Jellis,08-10-2016,9.9
Pascoe Vale,157 Cumberland Rd,4,h,730000.0,VB,Brad,10-09-2016,9.9
Pascoe Vale,34 Essex St,3,h,775000.0,S,Brad,10-09-2016,9.9
Pascoe Vale,3/210 Cumberland Rd,2,t,590000.0,S,Ray,12-11-2016,9.9
Pascoe Vale,22 Derby St,3,h,835000.0,PI,Nelson,12-11-2016,9.9
Pascoe Vale,1/5 Farringdon St,3,t,790000.0,S,Brad,12-11-2016,9.9
Pascoe Vale,229 Sussex St,4,h,810000.0,VB,Nelson,12-11-2016,9.9
Pascoe Vale,2/56 View St,3,t,667500.0,SP,Brad,12-11-2016,9.9
Pascoe Vale,4/37 Arndt Rd,2,t,500000.0,VB,Brad,13-08-2016,9.9
Pascoe Vale,2/60 Bolingbroke St,2,u,485000.0,S,Brad,13-08-2016,9.9
Pascoe Vale,68 Kent Rd,3,h,,S,Nelson,13-08-2016,9.9
Pascoe Vale,1/30 Archibald St,2,u,488000.0,S,Nelson,14-05-2016,9.9
Pascoe Vale,199 Cumberland Rd,3,h,900000.0,SP,Nelson,14-05-2016,9.9
Pascoe Vale,1a Heath St,2,h,,SP,Raine&Horne,14-05-2016,9.9
Pascoe Vale,20 Lyking St,3,h,,SN,Barry,14-05-2016,9.9
Pascoe Vale,6 Merbein St,2,h,680000.0,PI,hockingstuart,14-05-2016,9.9
Pascoe Vale,8 Merbein St,3,h,683500.0,S,hockingstuart,14-05-2016,9.9
Pascoe Vale,3 Dale Av,5,h,977000.0,S,Brad,15-10-2016,9.9
Pascoe Vale,1/42 Danin St,2,u,,SP,Nelson,15-10-2016,9.9
Pascoe Vale,2/6 Devon Rd,3,t,590000.0,PI,Nelson,15-10-2016,9.9
Pascoe Vale,7 Dorothy St,3,h,770000.0,SP,Barry,15-10-2016,9.9
Pascoe Vale,12 Northumberland Rd,3,h,815000.0,S,Nelson,15-10-2016,9.9
Pascoe Vale,27 Sefton St,3,h,975000.0,SP,Brad,15-10-2016,9.9
Pascoe Vale,109 Derby St,4,h,970000.0,S,Nelson,16-04-2016,9.9
Pascoe Vale,2/7 Hazel Gr,3,u,515000.0,SP,hockingstuart,16-04-2016,9.9
Pascoe Vale,75 Landells Rd,3,h,985000.0,S,D'Aprano,16-04-2016,9.9
Pascoe Vale,3/31 Pardy St,2,t,515000.0,SP,Brad,16-04-2016,9.9
Pascoe Vale,12 Karadoc Av,3,h,640000.0,SP,hockingstuart,16-07-2016,9.9
Pascoe Vale,3 Fawkner Rd,3,h,940000.0,S,Nelson,17-09-2016,9.9
Pascoe Vale,8 Karadoc Av,3,h,770000.0,S,hockingstuart,17-09-2016,9.9
Pascoe Vale,101 Northumberland Rd,3,t,600000.0,S,Eview,17-09-2016,9.9
Pascoe Vale,2/42 Railway Pde,2,t,510000.0,S,D'Aprano,17-09-2016,9.9
Pascoe Vale,26 Shanley St,3,h,,SN,Barry,17-09-2016,9.9
Pascoe Vale,37 Dale Av,4,h,900000.0,S,hockingstuart,18-06-2016,9.9
Pascoe Vale,38 Devon Rd,3,h,,S,Nelson,18-06-2016,9.9
Pascoe Vale,68 Devon Rd,4,t,640000.0,VB,Nelson,18-06-2016,9.9
Pascoe Vale,2/1 McCracken Av,2,u,470000.0,SP,Nelson,18-06-2016,9.9
Pascoe Vale,8/16 Pascoe St,3,t,430000.0,VB,Trimson,18-06-2016,9.9
Pascoe Vale,6 Collings Ct,2,h,810000.0,S,Brad,22-05-2016,9.9
Pascoe Vale,173 Cumberland Rd,4,h,723000.0,S,Stockdale,22-05-2016,9.9
Pascoe Vale,30 Downs St,2,t,550500.0,S,Nelson,22-05-2016,9.9
Pascoe Vale,1/10 Callander Rd,2,t,610000.0,S,Ray,22-08-2016,9.9
Pascoe Vale,2/42 Danin St,2,u,,SN,Barry,22-08-2016,9.9
Pascoe Vale,11 Farringdon St,3,h,1000000.0,SP,Brad,22-08-2016,9.9
Pascoe Vale,4/143 Sussex St,3,u,533000.0,SP,Brad,22-08-2016,9.9
Pascoe Vale,4/34 Cornwall Rd,2,u,,SP,Brad,23-04-2016,9.9
Pascoe Vale,1 Dorset Rd,2,h,630000.0,S,YPA,23-04-2016,9.9
Pascoe Vale,2 Karadoc Av,3,h,805000.0,S,hockingstuart,23-04-2016,9.9
Pascoe Vale,3/191 Sussex St,2,t,410000.0,VB,Brad,23-04-2016,9.9
Pascoe Vale,5 Virginia St,3,h,600000.0,PI,Re,23-04-2016,9.9
Pascoe Vale,3/34 Austin Cr,2,t,,PI,Barry,24-09-2016,9.9
Pascoe Vale,2a Kent Rd,3,h,616000.0,S,Nelson,24-09-2016,9.9
Pascoe Vale,84 Landells Rd,3,h,,SN,Barry,24-09-2016,9.9
Pascoe Vale,7 Longview St,3,h,792000.0,S,Nelson,24-09-2016,9.9
Pascoe Vale,1/19 Main St,4,t,800000.0,SP,Eview,24-09-2016,9.9
Pascoe Vale,3/36 Alpine Gr,3,t,,VB,hockingstuart,26-07-2016,9.9
Pascoe Vale,26 Northumberland Rd,2,h,855000.0,S,Brad,26-07-2016,9.9
Pascoe Vale,6/3 Plymouth Av,2,u,567000.0,S,Brad,26-07-2016,9.9
Pascoe Vale,4/47 Surrey St,4,t,665000.0,SP,New,26-07-2016,9.9
Pascoe Vale,3/16 Bristol Rd,2,h,440000.0,PI,Barry,27-06-2016,9.9
Pascoe Vale,2 Longview St,3,h,690000.0,S,Brad,27-06-2016,9.9
Pascoe Vale,4/4 Plymouth Av,3,t,560000.0,VB,Nelson,27-06-2016,9.9
Pascoe Vale,17 Prospect St,3,h,880000.0,S,Nelson,27-06-2016,9.9
Pascoe Vale,4 Raeburn St,3,h,700000.0,S,Nelson,27-06-2016,9.9
Pascoe Vale,2/153 Essex St,2,h,525500.0,S,Considine,28-05-2016,9.9
Pascoe Vale,2/12 Lake Av,2,t,555000.0,S,Brad,28-05-2016,9.9
Pascoe Vale,259 Sussex St,3,h,612500.0,S,Brad,28-05-2016,9.9
Pascoe Vale,4/305 Cumberland Rd,1,u,248500.0,S,Brad,28-08-2016,9.9
Pascoe Vale,130 Essex St,3,h,960000.0,S,Brad,28-08-2016,9.9
Pascoe Vale,18 Kitchener Rd,2,h,1085000.0,S,Ray,28-08-2016,9.9
Pascoe Vale,5/13 Rhodes Pde,2,t,,PI,Barry,28-08-2016,9.9
Pascoe Vale,4a Surrey St,3,h,650000.0,VB,Nelson,28-08-2016,9.9
Pascoe Vale,12 Derby St,4,h,650000.0,SP,Nelson,30-07-2016,9.9
Pascoe Vale,1/22 Kitchener Rd,3,t,652500.0,S,Ray,30-07-2016,9.9
Pascoe Vale,4 Ormond St,3,h,,SN,Barry,30-07-2016,9.9
Pascoe Vale,9 Ormond St,4,h,937000.0,S,Nelson,30-07-2016,9.9
Pascoe Vale,1/12 Pascoe St,2,u,360000.0,VB,Barry,30-07-2016,9.9
Pascoe Vale,4/1 Rhodes Pde,3,h,500000.0,VB,hockingstuart,30-07-2016,9.9
Pascoe Vale,9 Somerset St,2,h,775000.0,S,Nelson,30-07-2016,9.9
Pascoe Vale,217 Sussex St,3,h,599000.0,SP,Ray,30-07-2016,9.9
Port Melbourne,205/101 Bay St,2,u,,PI,RT,03-09-2016,3.8
Port Melbourne,903/107 Beach St,2,u,1100000.0,S,Biggin,03-09-2016,3.8
Port Melbourne,307/1 Danks St,2,u,650000.0,S,Greg,03-09-2016,3.8
Port Melbourne,287 Esplanade Pl,3,h,1681000.0,S,Marshall,03-09-2016,3.8
Port Melbourne,5 Pier St,4,h,,S,Marshall,03-09-2016,3.8
Port Melbourne,241 The Boulevard,4,h,,S,Greg,03-09-2016,3.8
Port Melbourne,467 Bay St,2,h,1000000.0,S,Marshall,04-06-2016,3.8
Port Melbourne,89 Cruikshank St,3,h,1470000.0,S,Marshall,04-06-2016,3.8
Port Melbourne,212/50 Dow St,2,u,725000.0,VB,Cayzer,04-06-2016,3.8
